Entity,Code,Year,Long-run COâ‚‚ concentration
World,OWID_WRL,-803719,207.28545
World,OWID_WRL,-803182,202.22684
World,OWID_WRL,-802573,204.86194
World,OWID_WRL,-802060,207.49864
World,OWID_WRL,-801975,202.92172
World,OWID_WRL,-801759,202.64711
World,OWID_WRL,-800922,198.65721
World,OWID_WRL,-799286,198.68361
World,OWID_WRL,-796731,200.48946
World,OWID_WRL,-795429,197.90878
World,OWID_WRL,-794903,198.7924
World,OWID_WRL,-793737,204.61751
World,OWID_WRL,-793172,208.78937
World,OWID_WRL,-791903,218.39264
World,OWID_WRL,-791569,213.35776
World,OWID_WRL,-790667,214.45035
World,OWID_WRL,-790081,224.68576
World,OWID_WRL,-789107,230.55014
World,OWID_WRL,-788689,227.37775
World,OWID_WRL,-788003,235.48575
World,OWID_WRL,-787544,238.64096
World,OWID_WRL,-786742,257.01846
World,OWID_WRL,-786529,257.19894
World,OWID_WRL,-785854,265.9973
World,OWID_WRL,-785406,269.35596
World,OWID_WRL,-784613,264.34503
World,OWID_WRL,-784240,262.2298
World,OWID_WRL,-783569,259.6646
World,OWID_WRL,-783084,255.84554
World,OWID_WRL,-782312,260.91815
World,OWID_WRL,-781248,255.01817
World,OWID_WRL,-780778,257.4363
World,OWID_WRL,-779937,251.50919
World,OWID_WRL,-779613,257.21033
World,OWID_WRL,-778769,252.52126
World,OWID_WRL,-778239,254.43211
World,OWID_WRL,-777418,254.68956
World,OWID_WRL,-777108,254.92705
World,OWID_WRL,-776283,252.45554
World,OWID_WRL,-775732,247.3032
World,OWID_WRL,-774833,248.92348
World,OWID_WRL,-774382,245.31805
World,OWID_WRL,-773588,241.74109
World,OWID_WRL,-773009,238.38507
World,OWID_WRL,-772094,239.2312
World,OWID_WRL,-771734,237.77945
World,OWID_WRL,-771300,246.03058
World,OWID_WRL,-771046,243.85475
World,OWID_WRL,-770788,246.49457
World,OWID_WRL,-770525,243.88525
World,OWID_WRL,-770225,239.712
World,OWID_WRL,-769863,234.24055
World,OWID_WRL,-769569,236.3189
World,OWID_WRL,-769071,229.56424
World,OWID_WRL,-768649,230.6269
World,OWID_WRL,-767701,225.86636
World,OWID_WRL,-767111,221.64093
World,OWID_WRL,-766167,223.81796
World,OWID_WRL,-765797,224.86467
World,OWID_WRL,-764859,230.62292
World,OWID_WRL,-764238,232.11545
World,OWID_WRL,-763902,229.40749
World,OWID_WRL,-763637,233.6609
World,OWID_WRL,-763232,222.92609
World,OWID_WRL,-762727,223.89294
World,OWID_WRL,-761821,219.94815
World,OWID_WRL,-761152,213.9998
World,OWID_WRL,-760216,214.69402
World,OWID_WRL,-759914,216.64081
World,OWID_WRL,-758990,222.70857
World,OWID_WRL,-758566,225.61583
World,OWID_WRL,-758158,225.37367
World,OWID_WRL,-757928,223.02365
World,OWID_WRL,-757612,226.94301
World,OWID_WRL,-757186,222.7201
World,OWID_WRL,-756412,218.35196
World,OWID_WRL,-755835,213.61139
World,OWID_WRL,-754901,209.44508
World,OWID_WRL,-754616,208.10367
World,OWID_WRL,-753637,203.2997
World,OWID_WRL,-753165,199.04605
World,OWID_WRL,-751985,203.9028
World,OWID_WRL,-751539,195.43388
World,OWID_WRL,-750616,197.49573
World,OWID_WRL,-750024,193.54716
World,OWID_WRL,-749086,191.29604
World,OWID_WRL,-748756,192.07593
World,OWID_WRL,-747864,190.17484
World,OWID_WRL,-747313,188.67888
World,OWID_WRL,-746387,187.54376
World,OWID_WRL,-745990,187.95229
World,OWID_WRL,-745227,187.91988
World,OWID_WRL,-744670,190.24155
World,OWID_WRL,-743721,187.29233
World,OWID_WRL,-742573,188.96883
World,OWID_WRL,-742009,188.1796
World,OWID_WRL,-741112,187.3272
World,OWID_WRL,-740695,188.64664
World,OWID_WRL,-739924,189.14262
World,OWID_WRL,-739380,184.76709
World,OWID_WRL,-738511,183.39253
World,OWID_WRL,-738156,185.40236
World,OWID_WRL,-737225,185.60966
World,OWID_WRL,-736631,191.74411
World,OWID_WRL,-735710,204.5191
World,OWID_WRL,-735320,206.92018
World,OWID_WRL,-734572,213.14403
World,OWID_WRL,-734157,217.19447
World,OWID_WRL,-733460,217.88284
World,OWID_WRL,-733185,214.66241
World,OWID_WRL,-732513,216.1486
World,OWID_WRL,-732072,210.60175
World,OWID_WRL,-731379,207.72075
World,OWID_WRL,-731044,208.1143
World,OWID_WRL,-730372,213.73187
World,OWID_WRL,-729911,211.62321
World,OWID_WRL,-729234,210.70238
World,OWID_WRL,-728958,210.16351
World,OWID_WRL,-728310,212.17165
World,OWID_WRL,-727887,210.015
World,OWID_WRL,-727038,211.07782
World,OWID_WRL,-726644,210.24197
World,OWID_WRL,-725948,210.0675
World,OWID_WRL,-724627,211.42657
World,OWID_WRL,-724300,211.07599
World,OWID_WRL,-723524,211.49197
World,OWID_WRL,-723025,210.48068
World,OWID_WRL,-722192,214.01259
World,OWID_WRL,-721830,212.54541
World,OWID_WRL,-721045,212.10808
World,OWID_WRL,-720556,216.09677
World,OWID_WRL,-719740,218.95694
World,OWID_WRL,-719458,219.20036
World,OWID_WRL,-718641,217.0427
World,OWID_WRL,-718137,212.03052
World,OWID_WRL,-717337,200.82349
World,OWID_WRL,-716828,193.4609
World,OWID_WRL,-716006,189.87843
World,OWID_WRL,-715398,198.4256
World,OWID_WRL,-714636,210.50989
World,OWID_WRL,-714360,213.59999
World,OWID_WRL,-713615,227.5827
World,OWID_WRL,-713166,223.14262
World,OWID_WRL,-712454,227.08319
World,OWID_WRL,-712116,227.63734
World,OWID_WRL,-711362,223.8857
World,OWID_WRL,-710294,224.00174
World,OWID_WRL,-710071,224.12344
World,OWID_WRL,-709449,225.38896
World,OWID_WRL,-709033,224.90173
World,OWID_WRL,-708506,227.03282
World,OWID_WRL,-707960,230.50735
World,OWID_WRL,-707504,231.43297
World,OWID_WRL,-707009,234.83617
World,OWID_WRL,-706463,233.11229
World,OWID_WRL,-706250,233.58348
World,OWID_WRL,-705694,233.5053
World,OWID_WRL,-705361,238.84807
World,OWID_WRL,-704761,236.04533
World,OWID_WRL,-704543,236.0537
World,OWID_WRL,-704103,237.66122
World,OWID_WRL,-703777,237.18468
World,OWID_WRL,-703294,235.09172
World,OWID_WRL,-703103,234.0427
World,OWID_WRL,-702632,233.5445
World,OWID_WRL,-702300,232.82959
World,OWID_WRL,-701846,232.28052
World,OWID_WRL,-701518,233.35391
World,OWID_WRL,-701060,230.58783
World,OWID_WRL,-700784,232.18245
World,OWID_WRL,-700251,232.16212
World,OWID_WRL,-700043,230.8848
World,OWID_WRL,-699574,232.45601
World,OWID_WRL,-699318,235.42152
World,OWID_WRL,-698865,236.607
World,OWID_WRL,-698535,236.71739
World,OWID_WRL,-698154,237.20612
World,OWID_WRL,-697915,239.72643
World,OWID_WRL,-697489,239.00952
World,OWID_WRL,-697266,238.86362
World,OWID_WRL,-696803,241.83203
World,OWID_WRL,-696556,240.89905
World,OWID_WRL,-696089,241.02992
World,OWID_WRL,-695797,239.88475
World,OWID_WRL,-695392,238.41998
World,OWID_WRL,-695140,239.43549
World,OWID_WRL,-694695,238.13269
World,OWID_WRL,-694485,238.05185
World,OWID_WRL,-694032,238.73723
World,OWID_WRL,-693782,236.79874
World,OWID_WRL,-693309,239.79654
World,OWID_WRL,-692999,239.31113
World,OWID_WRL,-692587,240.4567
World,OWID_WRL,-692330,239.34064
World,OWID_WRL,-691871,237.75601
World,OWID_WRL,-691624,243.69955
World,OWID_WRL,-691127,238.4733
World,OWID_WRL,-690882,239.2984
World,OWID_WRL,-690368,243.56232
World,OWID_WRL,-690018,239.37874
World,OWID_WRL,-689518,238.416
World,OWID_WRL,-689272,239.28793
World,OWID_WRL,-688786,236.45357
World,OWID_WRL,-688525,235.80005
World,OWID_WRL,-688001,232.26747
World,OWID_WRL,-687743,232.07478
World,OWID_WRL,-687208,230.6688
World,OWID_WRL,-686860,227.63585
World,OWID_WRL,-686350,227.65047
World,OWID_WRL,-686050,226.72893
World,OWID_WRL,-685496,222.96501
World,OWID_WRL,-685204,222.70444
World,OWID_WRL,-684632,222.61792
World,OWID_WRL,-684319,220.63167
World,OWID_WRL,-683730,220.62262
World,OWID_WRL,-683345,221.82036
World,OWID_WRL,-682808,224.35608
World,OWID_WRL,-682474,225.6416
World,OWID_WRL,-681879,222.69672
World,OWID_WRL,-681508,220.23521
World,OWID_WRL,-680790,219.14119
World,OWID_WRL,-680394,221.30626
World,OWID_WRL,-679720,227.89516
World,OWID_WRL,-679276,225.80856
World,OWID_WRL,-678678,233.108
World,OWID_WRL,-678363,233.61111
World,OWID_WRL,-677785,232.70102
World,OWID_WRL,-677505,229.16046
World,OWID_WRL,-676792,220.08624
World,OWID_WRL,-676378,218.20973
World,OWID_WRL,-675651,216.5907
World,OWID_WRL,-675202,219.96239
World,OWID_WRL,-674581,222.57486
World,OWID_WRL,-673457,216.12248
World,OWID_WRL,-673078,211.69145
World,OWID_WRL,-672279,204.66974
World,OWID_WRL,-671746,201.1221
World,OWID_WRL,-670811,197.12915
World,OWID_WRL,-670201,194.78957
World,OWID_WRL,-669508,196.82755
World,OWID_WRL,-669121,194.87837
World,OWID_WRL,-668346,191.51413
World,OWID_WRL,-667869,187.65553
World,OWID_WRL,-666966,180.67055
World,OWID_WRL,-666465,177.71466
World,OWID_WRL,-665460,173.71362
World,OWID_WRL,-664803,174.76868
World,OWID_WRL,-663886,180.53769
World,OWID_WRL,-663372,180.1666
World,OWID_WRL,-662458,187.76703
World,OWID_WRL,-662370,192.5532
World,OWID_WRL,-661988,191.02249
World,OWID_WRL,-660928,190.86102
World,OWID_WRL,-660847,193.90822
World,OWID_WRL,-660332,189.69058
World,OWID_WRL,-659266,191.5917
World,OWID_WRL,-659168,193.97003
World,OWID_WRL,-658514,188.43428
World,OWID_WRL,-657462,185.68379
World,OWID_WRL,-657344,187.38008
World,OWID_WRL,-656814,184.09813
World,OWID_WRL,-655772,190.87694
World,OWID_WRL,-655704,189.23341
World,OWID_WRL,-655231,192.93413
World,OWID_WRL,-654183,200.35242
World,OWID_WRL,-653574,199.99596
World,OWID_WRL,-652489,194.81602
World,OWID_WRL,-651780,192.86917
World,OWID_WRL,-650759,186.79376
World,OWID_WRL,-650154,187.27489
World,OWID_WRL,-648997,193.44316
World,OWID_WRL,-648398,189.25018
World,OWID_WRL,-647241,196.1715
World,OWID_WRL,-646662,193.4766
World,OWID_WRL,-645305,191.84807
World,OWID_WRL,-644427,189.88548
World,OWID_WRL,-643201,195.82043
World,OWID_WRL,-642351,195.30614
World,OWID_WRL,-640907,191.56058
World,OWID_WRL,-640125,191.38426
World,OWID_WRL,-638422,190.17773
World,OWID_WRL,-637468,188.84773
World,OWID_WRL,-635764,195.3315
World,OWID_WRL,-634572,194.0026
World,OWID_WRL,-633059,194.85936
World,OWID_WRL,-632931,195.94989
World,OWID_WRL,-632128,193.0979
World,OWID_WRL,-630407,196.49918
World,OWID_WRL,-629576,200.45706
World,OWID_WRL,-627916,200.77734
World,OWID_WRL,-627820,205.26582
World,OWID_WRL,-627190,199.52417
World,OWID_WRL,-625880,205.7631
World,OWID_WRL,-625019,215.70969
World,OWID_WRL,-624098,228.51222
World,OWID_WRL,-623448,235.0233
World,OWID_WRL,-622547,237.92851
World,OWID_WRL,-621105,239.1923
World,OWID_WRL,-621001,243.88545
World,OWID_WRL,-619701,243.53069
World,OWID_WRL,-618334,245.88658
World,OWID_WRL,-617004,248.28894
World,OWID_WRL,-615660,252.63945
World,OWID_WRL,-614407,252.7298
World,OWID_WRL,-614349,252.89825
World,OWID_WRL,-613191,252.74797
World,OWID_WRL,-611993,256.19357
World,OWID_WRL,-610812,258.13797
World,OWID_WRL,-609651,259.68472
World,OWID_WRL,-609601,257.8151
World,OWID_WRL,-608480,257.74487
World,OWID_WRL,-607297,259.2238
World,OWID_WRL,-606029,254.57832
World,OWID_WRL,-604676,248.48018
World,OWID_WRL,-603353,244.53226
World,OWID_WRL,-601999,239.14012
World,OWID_WRL,-600651,237.85828
World,OWID_WRL,-599305,232.45479
World,OWID_WRL,-597865,229.38148
World,OWID_WRL,-597268,225.97166
World,OWID_WRL,-596380,219.02228
World,OWID_WRL,-595854,216.2731
World,OWID_WRL,-594841,216.44101
World,OWID_WRL,-594272,221.21724
World,OWID_WRL,-593486,232.91795
World,OWID_WRL,-592914,237.97722
World,OWID_WRL,-592097,238.1476
World,OWID_WRL,-591611,233.16322
World,OWID_WRL,-590836,229.38667
World,OWID_WRL,-590434,225.6788
World,OWID_WRL,-589069,237.37752
World,OWID_WRL,-588539,243.5553
World,OWID_WRL,-588090,248.10464
World,OWID_WRL,-587475,250.20456
World,OWID_WRL,-586991,246.34602
World,OWID_WRL,-586329,238.78412
World,OWID_WRL,-585939,234.40092
World,OWID_WRL,-585222,225.99294
World,OWID_WRL,-584771,223.95763
World,OWID_WRL,-582009,210.63902
World,OWID_WRL,-581624,206.68126
World,OWID_WRL,-580886,209.88342
World,OWID_WRL,-580504,215.44586
World,OWID_WRL,-579978,219.41266
World,OWID_WRL,-579596,225.20705
World,OWID_WRL,-579169,230.25539
World,OWID_WRL,-578864,236.17023
World,OWID_WRL,-578452,243.80714
World,OWID_WRL,-578260,244.13979
World,OWID_WRL,-577883,251.47302
World,OWID_WRL,-577331,252.9234
World,OWID_WRL,-576792,249.05687
World,OWID_WRL,-576246,251.07927
World,OWID_WRL,-575704,251.34172
World,OWID_WRL,-575165,251.29657
World,OWID_WRL,-574649,252.89735
World,OWID_WRL,-574163,252.5437
World,OWID_WRL,-573705,248.86392
World,OWID_WRL,-573284,252.08003
World,OWID_WRL,-572856,251.86151
World,OWID_WRL,-572415,251.7666
World,OWID_WRL,-571963,248.72078
World,OWID_WRL,-571526,249.18619
World,OWID_WRL,-571104,247.65697
World,OWID_WRL,-570720,246.30956
World,OWID_WRL,-570366,250.301
World,OWID_WRL,-570025,251.6
World,OWID_WRL,-569683,249.6
World,OWID_WRL,-569311,251.8
World,OWID_WRL,-568912,251.8
World,OWID_WRL,-568513,251.3
World,OWID_WRL,-568117,250
World,OWID_WRL,-567734,251.3
World,OWID_WRL,-567365,250.2
World,OWID_WRL,-566980,253
World,OWID_WRL,-566584,252.8
World,OWID_WRL,-566254,253.9
World,OWID_WRL,-565935,253.2
World,OWID_WRL,-565599,254.5
World,OWID_WRL,-565290,253.9
World,OWID_WRL,-564968,254.3
World,OWID_WRL,-564639,253.7
World,OWID_WRL,-564295,251.4
World,OWID_WRL,-563946,252.6
World,OWID_WRL,-563589,252.4
World,OWID_WRL,-563184,251.4
World,OWID_WRL,-562774,247.6
World,OWID_WRL,-562361,245.8
World,OWID_WRL,-561978,245.7
World,OWID_WRL,-561586,242.3
World,OWID_WRL,-561185,240.1
World,OWID_WRL,-560706,234.1
World,OWID_WRL,-560360,234.6
World,OWID_WRL,-559938,231.9
World,OWID_WRL,-559501,231.6
World,OWID_WRL,-559016,228.3
World,OWID_WRL,-558487,230.3
World,OWID_WRL,-557923,230.2
World,OWID_WRL,-557687,229.7
World,OWID_WRL,-557366,234.5
World,OWID_WRL,-556828,238.1
World,OWID_WRL,-556356,240.4
World,OWID_WRL,-556205,245.6
World,OWID_WRL,-555888,250.5
World,OWID_WRL,-555707,244
World,OWID_WRL,-555435,249.1
World,OWID_WRL,-555249,243
World,OWID_WRL,-554973,241
World,OWID_WRL,-554457,233.9
World,OWID_WRL,-553892,226.7
World,OWID_WRL,-553208,224.3
World,OWID_WRL,-552530,223.6
World,OWID_WRL,-551859,220.3
World,OWID_WRL,-551669,222.1
World,OWID_WRL,-551296,226.3
World,OWID_WRL,-551071,222.3
World,OWID_WRL,-550732,221.7
World,OWID_WRL,-550161,219.9
World,OWID_WRL,-549431,215.2
World,OWID_WRL,-548633,213.6
World,OWID_WRL,-548281,208.8
World,OWID_WRL,-547770,202.5
World,OWID_WRL,-546821,204.6
World,OWID_WRL,-545857,209.7
World,OWID_WRL,-544880,209.6
World,OWID_WRL,-543915,210.3
World,OWID_WRL,-542936,208.1
World,OWID_WRL,-541895,203.6
World,OWID_WRL,-540790,205
World,OWID_WRL,-539704,211.2
World,OWID_WRL,-538634,212.9
World,OWID_WRL,-537564,206.4
World,OWID_WRL,-536491,205
World,OWID_WRL,-535384,199.4
World,OWID_WRL,-534228,199.8
World,OWID_WRL,-533745,190.5
World,OWID_WRL,-533094,193.8
World,OWID_WRL,-532718,195.1
World,OWID_WRL,-531982,200
World,OWID_WRL,-531604,204.4
World,OWID_WRL,-531038,211.4
World,OWID_WRL,-530642,214.5
World,OWID_WRL,-530129,220.7
World,OWID_WRL,-529251,220.3
World,OWID_WRL,-528340,221.2
World,OWID_WRL,-527453,222.7
World,OWID_WRL,-526567,224.7
World,OWID_WRL,-525749,227.8
World,OWID_WRL,-524946,230.3
World,OWID_WRL,-524157,233.7
World,OWID_WRL,-523387,235.8
World,OWID_WRL,-522621,236.8
World,OWID_WRL,-521852,241.9
World,OWID_WRL,-519624,243.5
World,OWID_WRL,-518872,245.5
World,OWID_WRL,-518123,247.7
World,OWID_WRL,-517379,245.3
World,OWID_WRL,-516650,245.5
World,OWID_WRL,-515926,246.2
World,OWID_WRL,-515205,247.2
World,OWID_WRL,-514471,243
World,OWID_WRL,-513701,241.5
World,OWID_WRL,-512898,239.2
World,OWID_WRL,-512083,238.2
World,OWID_WRL,-511255,242
World,OWID_WRL,-510414,235.2
World,OWID_WRL,-509562,236.4
World,OWID_WRL,-508702,233.4
World,OWID_WRL,-507835,240.3
World,OWID_WRL,-506991,237
World,OWID_WRL,-506168,238.2
World,OWID_WRL,-505362,236
World,OWID_WRL,-504534,235.5
World,OWID_WRL,-503734,233.9
World,OWID_WRL,-502962,234.1
World,OWID_WRL,-502227,232.2
World,OWID_WRL,-501469,232
World,OWID_WRL,-500688,231.2
World,OWID_WRL,-499911,230.8
World,OWID_WRL,-499134,228.2
World,OWID_WRL,-498355,230.8
World,OWID_WRL,-497577,230.6
World,OWID_WRL,-496787,232.8
World,OWID_WRL,-496016,236.5
World,OWID_WRL,-495238,236.4
World,OWID_WRL,-494494,237.6
World,OWID_WRL,-493776,238.5
World,OWID_WRL,-493074,238.3
World,OWID_WRL,-492350,239.1
World,OWID_WRL,-491643,239.7
World,OWID_WRL,-490914,243.7
World,OWID_WRL,-490205,246.7
World,OWID_WRL,-489501,243.3
World,OWID_WRL,-488784,242.6
World,OWID_WRL,-488545,249.3
World,OWID_WRL,-488076,252.8
World,OWID_WRL,-487770,240.9
World,OWID_WRL,-487352,242
World,OWID_WRL,-486615,237.1
World,OWID_WRL,-485898,231.3
World,OWID_WRL,-485179,232.9
World,OWID_WRL,-484449,233
World,OWID_WRL,-483718,231.2
World,OWID_WRL,-482986,231.4
World,OWID_WRL,-482230,231.4
World,OWID_WRL,-481445,227.3
World,OWID_WRL,-480631,223.4
World,OWID_WRL,-479713,223.8
World,OWID_WRL,-478777,218.8
World,OWID_WRL,-478378,220.8
World,OWID_WRL,-477826,231.3
World,OWID_WRL,-477453,236.5
World,OWID_WRL,-476942,239.1
World,OWID_WRL,-475991,236.6
World,OWID_WRL,-475000,232.8
World,OWID_WRL,-473975,233.1
World,OWID_WRL,-473024,241.2
World,OWID_WRL,-472142,245.6
World,OWID_WRL,-471851,243.9
World,OWID_WRL,-471268,243.7
World,OWID_WRL,-470913,232.7
World,OWID_WRL,-470313,229.2
World,OWID_WRL,-469875,218.7
World,OWID_WRL,-469251,215.5
World,OWID_WRL,-468776,206.5
World,OWID_WRL,-468090,205.5
World,OWID_WRL,-466928,203.4
World,OWID_WRL,-465757,204.4
World,OWID_WRL,-464682,208.1
World,OWID_WRL,-463652,210
World,OWID_WRL,-463315,205.2
World,OWID_WRL,-462649,199.9
World,OWID_WRL,-461577,194.4
World,OWID_WRL,-460464,190.7
World,OWID_WRL,-459336,195.5
World,OWID_WRL,-458302,202.4
World,OWID_WRL,-457262,208.3
World,OWID_WRL,-456844,203.3
World,OWID_WRL,-456258,204.3
World,OWID_WRL,-455795,199.1
World,OWID_WRL,-455164,192.5
World,OWID_WRL,-454052,193.3
World,OWID_WRL,-452914,198.4
World,OWID_WRL,-451826,201.9
World,OWID_WRL,-450786,204.9
World,OWID_WRL,-449797,201.2
World,OWID_WRL,-448693,201.7
World,OWID_WRL,-447621,208.1
World,OWID_WRL,-446509,203.5
World,OWID_WRL,-445269,201.1
World,OWID_WRL,-443382,199.1
World,OWID_WRL,-441895,202
World,OWID_WRL,-440281,201.3
World,OWID_WRL,-438710,201.7
World,OWID_WRL,-437113,200.3
World,OWID_WRL,-435535,207.5
World,OWID_WRL,-433990,209.8
World,OWID_WRL,-432429,207.6
World,OWID_WRL,-431900,211.5
World,OWID_WRL,-430229,227.2
World,OWID_WRL,-429074,219.7
World,OWID_WRL,-427228,242.5
World,OWID_WRL,-426890,248.2
World,OWID_WRL,-425991,252.1
World,OWID_WRL,-425205,255.3
World,OWID_WRL,-424672,265.4
World,OWID_WRL,-424287,270
World,OWID_WRL,-423791,270.8
World,OWID_WRL,-423182,268.3
World,OWID_WRL,-422558,267.7
World,OWID_WRL,-421276,270.6
World,OWID_WRL,-420583,266.4
World,OWID_WRL,-419962,268.6
World,OWID_WRL,-418752,273.8
World,OWID_WRL,-418184,271.2
World,OWID_WRL,-417626,273.7
World,OWID_WRL,-416555,274.6
World,OWID_WRL,-416007,271.8
World,OWID_WRL,-415490,273.4
World,OWID_WRL,-414475,271.7
World,OWID_WRL,-413996,276.4
World,OWID_WRL,-413230,271.6
World,OWID_WRL,-412261,264.9
World,OWID_WRL,-411309,274.9
World,OWID_WRL,-409398,283.5
World,OWID_WRL,-408504,282.6
World,OWID_WRL,-407648,274.7
World,OWID_WRL,-406869,284.5
World,OWID_WRL,-405332,285.6
World,OWID_WRL,-404593,279.6
World,OWID_WRL,-403113,280.5
World,OWID_WRL,-402363,276.5
World,OWID_WRL,-400910,275.7
World,OWID_WRL,-400191,283.1
World,OWID_WRL,-398760,283.2
World,OWID_WRL,-397976,277.1
World,OWID_WRL,-396325,276.3
World,OWID_WRL,-392956,260.7
World,OWID_WRL,-392054,273.6
World,OWID_WRL,-391027,259.5
World,OWID_WRL,-390337,258.1
World,OWID_WRL,-387460,245.8
World,OWID_WRL,-385875,246.8
World,OWID_WRL,-384334,239.1
World,OWID_WRL,-382607,240
World,OWID_WRL,-380982,227
World,OWID_WRL,-376810,229.6
World,OWID_WRL,-375085,224.6
World,OWID_WRL,-373255,214.7
World,OWID_WRL,-371508,199.9
World,OWID_WRL,-369436,201.9
